month,town,flat_type,addresses,storey_range,floor_area_sqm,flat_model,lease_commence_date,remaining_lease,resale_price,searchval,X,Y,lat,long,distanceWithMrt,distanceWithRaffles,distanceWithGdPri
2020-08,GEYLANG,3 ROOM,304 UBI AVE 1,01 TO 03,63,Simplified,2000,78 years 10 months,305000,304 UBI AVENUE 1 SINGAPORE 400304,35557.69016,34640.78855,1.329552569,103.9012286,227.6822043,7514.228876,120.6670801
2020-08,GEYLANG,3 ROOM,316 UBI AVE 1,04 TO 06,64,Simplified,1985,64 years 01 month,330000,KAMPONG UBI GREENVILLE,35731.09605,34627.19556,1.329429595,103.9027868,400.8142765,7633.85437,197.0201454
2020-08,GEYLANG,3 ROOM,312 UBI AVE 1,01 TO 03,70,Simplified,1985,64 years,320000,KAMPONG UBI GREENVILLE,35842.10651,34654.1663,1.32967348,103.9037843,508.3170093,7735.112341,307.3136595
2020-08,GEYLANG,4 ROOM,112 ALJUNIED CRES,10 TO 12,92,New Generation,1980,59 years,409000,HDB-GEYLANG EAST,33762.61857,33630.69614,1.320418047,103.8850987,506.3394918,5523.416404,1092.024164
2020-08,GEYLANG,4 ROOM,54 CASSIA CRES,04 TO 06,92,New Generation,1983,61 years 11 months,475000,HDB-GUILLEMARD,33715.84298,32484.02878,1.310048006,103.8846782,490.4759198,4702.723625,410.5208743
2020-08,GEYLANG,4 ROOM,18A CIRCUIT RD,16 TO 18,93,Model A,2016,95 years 03 months,735000,MACPHERSON RESIDENCY,34093.46649,34615.12702,1.329320824,103.8880717,378.437917,6490.538027,1475.064574
2020-08,GEYLANG,4 ROOM,18A CIRCUIT RD,07 TO 09,93,Model A,2016,95 years 03 months,720000,MACPHERSON RESIDENCY,34093.46649,34615.12702,1.329320824,103.8880717,378.437917,6490.538027,1475.064574
2020-08,GEYLANG,4 ROOM,31 EUNOS CRES,13 TO 15,90,Model A,2007,85 years 06 months,735000,EUNOS COURT,35625.984,33627.56943,1.320389363,103.901842,168.1218411,6921.333666,901.6583817
2020-08,GEYLANG,4 ROOM,34 EUNOS CRES,16 TO 18,90,Model A,2006,85 years 04 months,698000,EUNOS COURT,35529.24634,33696.57883,1.321013483,103.9009728,285.6826381,6884.637147,830.9440035
2020-08,GEYLANG,4 ROOM,134 GEYLANG EAST AVE 1,01 TO 03,84,Simplified,1986,65 years 03 months,390000,GEYLANG EAST GROVE,33863.93099,33141.49733,1.315993889,103.886009,348.7696054,5245.848353,595.8494172
2020-08,GEYLANG,4 ROOM,2D GEYLANG SERAI,13 TO 15,93,Model A,2011,90 years 05 months,680000,SRI GEYLANG SERAI,35270.50115,33315.94643,1.317571243,103.8986477,565.8950479,6449.58109,1248.694283
2020-08,GEYLANG,4 ROOM,2A GEYLANG SERAI,10 TO 12,95,Model A,2011,90 years 04 months,680000,SRI GEYLANG SERAI,35170.474,33252.39014,1.316996486,103.8977489,536.3000593,6330.994739,1247.350998
2020-08,GEYLANG,4 ROOM,121 PAYA LEBAR WAY,10 TO 12,91,New Generation,1980,59 years,372000,HDB-GEYLANG,33513.5081,33797.32403,1.321925016,103.8828604,552.9015024,5485.984853,1342.63503
2020-08,GEYLANG,4 ROOM,40 SIMS DR,01 TO 03,109,Model A,1990,68 years 10 months,445000,HDB-GEYLANG,32789.43019,33305.36435,1.31747603,103.8763541,677.1885771,4649.324708,1497.430612
2020-08,GEYLANG,4 ROOM,346 UBI AVE 1,13 TO 15,84,Simplified,1986,64 years 07 months,380000,KAMPONG UBI VIEW,35384.6191,34245.93029,1.325981655,103.8996734,447.2263612,7120.188563,330.9083843
2020-08,GEYLANG,4 ROOM,314 UBI AVE 1,10 TO 12,84,Simplified,1985,64 years 02 months,390000,KAMPONG UBI GREENVILLE,35825.47174,34612.26297,1.329294526,103.9036348,496.3766079,7694.847014,275.6780348
2020-08,GEYLANG,4 ROOM,330 UBI AVE 1,04 TO 06,84,Simplified,1985,64 years 04 months,330000,KAMPUNG UBI ESTATE,35871.64322,34303.97133,1.326506436,103.9040496,661.1447169,7530.655109,376.226523
2020-08,GEYLANG,5 ROOM,126 ALJUNIED RD,01 TO 03,121,Improved,1983,62 years 04 months,590000,HDB-GEYLANG,33431.16076,33985.44651,1.323626344,103.8821205,382.9513652,5582.576946,1548.935328
2020-08,GEYLANG,5 ROOM,22 EUNOS CRES,13 TO 15,123,Standard,1977,55 years 09 months,458888,EUNOS CRESCENT VIEW,35655.50518,34110.75423,1.324759105,103.9021074,567.6892389,7240.282999,422.8795062
2020-08,GEYLANG,5 ROOM,50 SIMS DR,01 TO 03,117,Standard,1977,55 years 07 months,510000,SIMS VISTA,33015.32467,33197.38762,1.316499491,103.8783838,503.3311887,4703.054919,1247.04075
2020-08,GEYLANG,5 ROOM,352 UBI AVE 1,07 TO 09,127,Improved,1989,67 years 06 months,560000,KAMPONG UBI VIEW,35354.22254,34162.48552,1.325227018,103.8994002,528.8131933,7042.185877,418.3735323
2020-08,GEYLANG,5 ROOM,330 UBI AVE 1,01 TO 03,122,Improved,1985,64 years 04 months,462000,KAMPUNG UBI ESTATE,35871.64322,34303.97133,1.326506436,103.9040496,661.1447169,7530.655109,376.226523
2020-08,GEYLANG,EXECUTIVE,846 SIMS AVE,04 TO 06,147,Maisonette,1985,64 years 02 months,733888,846 SIMS AVENUE SINGAPORE 400846,35610.99105,33319.42489,1.317602618,103.9017072,295.8121514,6731.658298,1210.701682
2020-08,GEYLANG,EXECUTIVE,842 SIMS AVE,01 TO 03,147,Maisonette,1985,64 years 02 months,770000,842 SIMS AVENUE SINGAPORE 400842,35600.16928,33358.13716,1.317952721,103.90161,271.7963802,6744.481204,1171.386974
2020-08,HOUGANG,2 ROOM,986B BUANGKOK CRES,10 TO 12,47,Model A,2012,90 years 10 months,235000,BUANGKOK COURT,33209.43252,40470.26298,1.382272735,103.8801292,1447.525427,11402.48429,1204.543372
2020-08,HOUGANG,2 ROOM,986A BUANGKOK CRES,10 TO 12,47,Model A,2012,90 years 10 months,235000,BUANGKOK COURT,33173.20728,40430.92087,1.381916946,103.8798037,1486.013893,11354.34948,1152.158451
2020-08,HOUGANG,3 ROOM,986B BUANGKOK CRES,10 TO 12,67,Model A,2012,90 years 10 months,320000,BUANGKOK COURT,33209.43252,40470.26298,1.382272735,103.8801292,1447.525427,11402.48429,1204.543372
2020-08,HOUGANG,3 ROOM,986B BUANGKOK CRES,01 TO 03,67,Model A,2012,90 years 10 months,284000,BUANGKOK COURT,33209.43252,40470.26298,1.382272735,103.8801292,1447.525427,11402.48429,1204.543372
2020-08,HOUGANG,3 ROOM,986B BUANGKOK CRES,10 TO 12,67,Model A,2012,90 years 09 months,330000,BUANGKOK COURT,33209.43252,40470.26298,1.382272735,103.8801292,1447.525427,11402.48429,1204.543372
2020-08,HOUGANG,3 ROOM,987B BUANGKOK GREEN,13 TO 15,68,Model A,2015,93 years 07 months,355000,BUANGKOK VALE,33004.07793,40151.74923,1.379392247,103.8782839,1696.130645,11037.70211,824.2913838
2020-08,HOUGANG,3 ROOM,115 HOUGANG AVE 1,01 TO 03,67,New Generation,1981,60 years 02 months,260000,HDB-HOUGANG,34071.63335,37207.49332,1.352765258,103.8878761,882.6205243,8667.961684,1603.748705
2020-08,HOUGANG,3 ROOM,113 HOUGANG AVE 1,04 TO 06,66,New Generation,1982,60 years 06 months,255000,HDB-HOUGANG,34163.95424,37296.37495,1.353569053,103.8887057,840.0134543,8790.312602,1567.145493
2020-08,HOUGANG,3 ROOM,116 HOUGANG AVE 1,10 TO 12,67,New Generation,1981,60 years 01 month,280000,HDB-HOUGANG,34055.08112,37248.78847,1.35313872,103.8877274,837.8807604,8697.041822,1623.554553
2020-08,HOUGANG,3 ROOM,115 HOUGANG AVE 1,01 TO 03,67,New Generation,1981,60 years 02 months,260000,HDB-HOUGANG,34071.63335,37207.49332,1.352765258,103.8878761,882.6205243,8667.961684,1603.748705
2020-08,HOUGANG,3 ROOM,117 HOUGANG AVE 1,01 TO 03,67,New Generation,1982,60 years 09 months,275000,HDB-HOUGANG,34101.62014,37301.28166,1.35361344,103.8881456,807.3097477,8765.466235,1585.697596
2020-08,HOUGANG,3 ROOM,113 HOUGANG AVE 1,04 TO 06,79,New Generation,1982,60 years 05 months,270000,HDB-HOUGANG,34163.95424,37296.37495,1.353569053,103.8887057,840.0134543,8790.312602,1567.145493
2020-08,HOUGANG,3 ROOM,511 HOUGANG AVE 10,01 TO 03,64,Simplified,1986,64 years 09 months,258000,BEDOK RESERVOIR - PUNGGOL VALE,34166.50205,39342.58155,1.372074206,103.888729,415.5847764,10652.31241,637.4566793
2020-08,HOUGANG,3 ROOM,24 HOUGANG AVE 3,01 TO 03,67,New Generation,1978,56 years 10 months,230000,HDB-HOUGANG,34540.05649,38617.00361,1.365512261,103.8920855,644.2642162,10144.39948,224.1952363
2020-08,HOUGANG,3 ROOM,21 HOUGANG AVE 3,01 TO 03,73,New Generation,1978,56 years 09 months,295000,HOUGANG VIEW,34472.4172,38476.98338,1.364245984,103.8914777,790.7968758,9988.066047,370.4579481
2020-08,HOUGANG,3 ROOM,319 HOUGANG AVE 5,07 TO 09,67,New Generation,1983,62 years,280000,HDB-HOUGANG,35044.71915,38640.92035,1.36572844,103.8966202,778.6077287,10400.20384,345.5331321
2020-08,HOUGANG,3 ROOM,321 HOUGANG AVE 5,07 TO 09,67,New Generation,1983,61 years 06 months,325000,HDB-HOUGANG,35229.20853,38792.73057,1.367101312,103.898278,805.2389336,10623.51687,512.8436987
2020-08,HOUGANG,3 ROOM,316 HOUGANG AVE 7,07 TO 09,68,Improved,1993,71 years 08 months,311000,316 HOUGANG AVENUE 7 SINGAPORE 530316,35065.82895,38557.70303,1.364975847,103.8968099,858.716768,10337.22583,399.3515489
2020-08,HOUGANG,3 ROOM,658 HOUGANG AVE 8,10 TO 12,74,Model A,1987,65 years 10 months,320000,HDB-HOUGANG,33460.86261,39486.885,1.373379374,103.8823883,1136.019697,10535.12201,230.384002
2020-08,HOUGANG,3 ROOM,660 HOUGANG AVE 8,07 TO 09,74,Model A,1987,65 years 11 months,295000,HDB-HOUGANG,33514.12306,39517.20871,1.373653601,103.8828669,1090.888775,10581.45112,249.9661032
2020-08,HOUGANG,3 ROOM,642 HOUGANG AVE 8,01 TO 03,69,Improved,1987,66 years 05 months,298000,642A HOUGANG AVENUE 8 SINGAPORE 531642,33107.48589,39306.51782,1.371748261,103.879213,1443.162283,10251.74721,427.4132021
2020-08,HOUGANG,3 ROOM,501 HOUGANG AVE 8,04 TO 06,64,Simplified,1986,64 years 10 months,270000,HDB-HOUGANG,33921.93843,39340.19755,1.372052696,103.8865314,656.4133884,10557.27109,395.0850224
2020-08,HOUGANG,3 ROOM,623 HOUGANG AVE 8,01 TO 03,60,Improved,1985,63 years 11 months,228000,HDB-HOUGANG,33453.65368,39170.03221,1.370513873,103.8823235,1122.568906,10231.74588,128.0574035
2020-08,HOUGANG,3 ROOM,642 HOUGANG AVE 8,01 TO 03,60,Improved,1987,66 years 04 months,246000,642A HOUGANG AVENUE 8 SINGAPORE 531642,33107.48589,39306.51782,1.371748261,103.879213,1443.162283,10251.74721,427.4132021
2020-08,HOUGANG,3 ROOM,623 HOUGANG AVE 8,01 TO 03,69,Improved,1985,63 years 11 months,330000,HDB-HOUGANG,33453.65368,39170.03221,1.370513873,103.8823235,1122.568906,10231.74588,128.0574035
2020-08,HOUGANG,3 ROOM,673 HOUGANG AVE 8,07 TO 09,64,Simplified,1986,65 years,270000,HDB-HOUGANG,33732.60908,39391.82622,1.372519645,103.8848302,851.2907362,10537.38731,234.2222966
2020-08,HOUGANG,3 ROOM,698 HOUGANG ST 61,01 TO 03,64,Simplified,1986,65 years 02 months,261000,HOUGANG SPRING,33964.12017,39672.88467,1.37506139,103.8869105,739.3325084,10884.39622,591.9569056
2020-08,HOUGANG,3 ROOM,471B UPP SERANGOON CRES,04 TO 06,67,Model A,2015,93 years 09 months,335000,HOUGANG PARKVIEW,35539.97676,39998.96865,1.378010013,103.9010708,1036.867331,11838.68031,1500.105624
2020-08,HOUGANG,3 ROOM,475B UPP SERANGOON CRES,13 TO 15,67,DBSS,2014,93 years 03 months,455000,PARKLAND RESIDENCES,35416.99919,39751.7232,1.375774046,103.8999657,980.5506586,11561.14621,1224.96416
2020-08,HOUGANG,3 ROOM,475C UPP SERANGOON CRES,10 TO 12,67,DBSS,2014,93 years 03 months,478000,PARKLAND RESIDENCES,35420.29138,39690.26001,1.375218194,103.8999953,953.4875767,11508.00971,1176.646656
2020-08,HOUGANG,3 ROOM,471B UPP SERANGOON CRES,04 TO 06,67,Model A,2015,93 years 09 months,355000,HOUGANG PARKVIEW,35539.97676,39998.96865,1.378010013,103.9010708,1036.867331,11838.68031,1500.105624
2020-08,HOUGANG,3 ROOM,476A UPP SERANGOON VIEW,07 TO 09,67,Premium Apartment,2016,94 years 08 months,385000,HOUGANG CAPEVIEW,35871.57058,39860.80033,1.376760382,103.9040504,1393.385874,11875.66513,1604.893216
2020-08,HOUGANG,3 ROOM,476A UPP SERANGOON VIEW,04 TO 06,68,Premium Apartment,2016,94 years 07 months,385000,HOUGANG CAPEVIEW,35871.57058,39860.80033,1.376760382,103.9040504,1393.385874,11875.66513,1604.893216
2020-08,HOUGANG,4 ROOM,979A BUANGKOK CRES,16 TO 18,90,Model A,2003,82 years,355000,HDB-HOUGANG,33081.22415,40161.34942,1.379479055,103.8789771,1618.837877,11068.09968,872.4038423
2020-08,HOUGANG,4 ROOM,173 HOUGANG AVE 1,01 TO 03,100,Model A,1997,76 years 05 months,352000,HDB-HOUGANG,34178.71597,36915.51119,1.350124655,103.8888382,1195.444466,8461.356316,1486.760338
2020-08,HOUGANG,4 ROOM,170 HOUGANG AVE 1,01 TO 03,100,Model A,1998,76 years 05 months,345000,HDB-HOUGANG,34232.2584,37063.55059,1.351463459,103.8893194,1079.59403,8617.506669,1620.81829
2020-08,HOUGANG,4 ROOM,406 HOUGANG AVE 10,01 TO 03,96,New Generation,1985,64 years 04 months,385000,406 HOUGANG AVENUE 10 SINGAPORE 530406,34996.55819,39515.68417,1.373639498,103.8961877,497.7855441,11157.76279,817.2495859
2020-08,HOUGANG,4 ROOM,456 HOUGANG AVE 10,07 TO 09,105,Model A,1992,71 years 02 months,4.00E+05,HDB-HOUGANG,34909.00402,39906.21904,1.377171374,103.895401,683.1667432,11473.39054,1177.06698
2020-08,HOUGANG,4 ROOM,452 HOUGANG AVE 10,07 TO 09,103,Model A,1992,71 years 02 months,458000,HDB-HOUGANG,35016.71872,40084.99634,1.378788146,103.896369,580.5147426,11682.1353,1374.308439
2020-08,HOUGANG,4 ROOM,458 HOUGANG AVE 10,01 TO 03,104,Model A,1992,71 years 02 months,371000,HDB-HOUGANG,35006.20853,39971.62743,1.377762881,103.8962745,668.0243383,11574.54237,1260.704074
2020-08,HOUGANG,4 ROOM,516 HOUGANG AVE 10,07 TO 09,90,Simplified,1986,65 years,378000,BEDOK RESERVOIR - PUNGGOL VALE,34201.38971,39416.91027,1.372746401,103.8890425,405.2146379,10734.82038,684.3524058
2020-08,HOUGANG,4 ROOM,18 HOUGANG AVE 3,07 TO 09,92,New Generation,1978,56 years 10 months,335000,HOUGANG VIEW,34522.71762,38363.15781,1.363216575,103.8919296,835.4401122,9908.382391,437.9235442
2020-08,HOUGANG,4 ROOM,253 HOUGANG AVE 3,10 TO 12,91,New Generation,1984,63 years 03 months,365000,HDB-HOUGANG,34553.58373,38054.84383,1.360428288,103.8922069,795.3033775,9647.406085,721.3584018
2020-08,HOUGANG,4 ROOM,248 HOUGANG AVE 3,01 TO 03,95,New Generation,1984,63 years 03 months,315000,HDB-HOUGANG,34595.94835,37937.86334,1.35937035,103.8925875,842.0039908,9563.814218,829.1753514
2020-08,HOUGANG,4 ROOM,249 HOUGANG AVE 3,04 TO 06,98,New Generation,1985,63 years 05 months,340000,HDB-HOUGANG,34520.34903,37964.59808,1.359612146,103.8919082,764.1894198,9551.599608,817.4790228
2020-08,HOUGANG,4 ROOM,605 HOUGANG AVE 4,01 TO 03,104,Model A,1985,64 years 03 months,358000,HDB-HOUGANG,33918.09634,39220.19313,1.37096742,103.8864969,655.7696313,10443.67869,388.018565
2020-08,HOUGANG,4 ROOM,605 HOUGANG AVE 4,04 TO 06,84,Simplified,1985,64 years 02 months,338000,HDB-HOUGANG,33918.09634,39220.19313,1.37096742,103.8864969,655.7696313,10443.67869,388.018565
2020-08,HOUGANG,4 ROOM,334 HOUGANG AVE 5,13 TO 15,104,Model A,1983,61 years 07 months,405000,HDB-HOUGANG,35193.18337,38987.43597,1.368862166,103.8979544,676.7271588,10777.43457,530.8180752
2020-08,HOUGANG,4 ROOM,528 HOUGANG AVE 6,10 TO 12,105,Model A,1987,66 years 04 months,422000,HDB-HOUGANG,34388.74581,39679.28596,1.375119192,103.8907261,464.0945495,11051.30355,949.6739982
2020-08,HOUGANG,4 ROOM,531 HOUGANG AVE 6,01 TO 03,84,Simplified,1988,66 years 07 months,308000,HDB-HOUGANG,34339.98163,39749.67007,1.37575573,103.8902879,548.7381313,11097.34522,940.364594
2020-08,HOUGANG,4 ROOM,529 HOUGANG AVE 6,10 TO 12,105,Model A,1987,65 years 11 months,435000,HDB-HOUGANG,34389.13157,39717.96214,1.375468965,103.8907295,499.9354452,11087.22699,967.5522864
2020-08,HOUGANG,4 ROOM,529 HOUGANG AVE 6,07 TO 09,104,Model A,1987,65 years 10 months,493000,HDB-HOUGANG,34389.13157,39717.96214,1.375468965,103.8907295,499.9354452,11087.22699,967.5522864
2020-08,HOUGANG,4 ROOM,336 HOUGANG AVE 7,01 TO 03,91,New Generation,1985,63 years 10 months,330000,HDB-HOUGANG,35237.34336,39036.20565,1.36930321,103.8983512,700.3864199,10841.71405,592.722982
2020-08,HOUGANG,4 ROOM,341 HOUGANG AVE 7,04 TO 06,92,New Generation,1985,64 years,330000,HDB-HOUGANG,35263.7776,39162.51398,1.37044549,103.8985887,697.2965944,10965.96171,684.3029213
2020-08,HOUGANG,4 ROOM,627 HOUGANG AVE 8,04 TO 06,84,Simplified,1986,65 years,330000,HDB-HOUGANG,33404.64664,39026.81026,1.369218634,103.8818831,1066.752093,10079.47492,276.2516432
2020-08,HOUGANG,4 ROOM,613 HOUGANG AVE 8,10 TO 12,84,Simplified,1986,64 years 10 months,350000,HDB-HOUGANG,33728.07678,39056.46462,1.369486756,103.8847894,868.3755631,10220.47135,289.8342714
2020-08,HOUGANG,4 ROOM,434 HOUGANG AVE 8,04 TO 06,113,Model A,1989,67 years 10 months,435000,HDB-HOUGANG,34733.29259,39828.90514,1.376472216,103.8938221,598.5314541,11328.79377,1083.734491
2020-08,HOUGANG,4 ROOM,503 HOUGANG AVE 8,01 TO 03,84,Simplified,1987,65 years 11 months,321000,HDB-HOUGANG,34025.66654,39498.31117,1.373482598,103.8874635,599.0661773,10743.58382,543.5330758
2020-08,HOUGANG,4 ROOM,629 HOUGANG AVE 8,01 TO 03,104,Model A,1986,65 years,365000,HDB-HOUGANG,33330.6182,39108.13558,1.369954124,103.8812179,1169.335434,10132.19452,259.8357592
2020-08,HOUGANG,4 ROOM,954 HOUGANG AVE 9,10 TO 12,101,Model A,1999,77 years 08 months,390000,HDB-HOUGANG,32984.53983,39860.99526,1.376762777,103.8781083,1701.058929,10750.78206,572.5703352
2020-08,HOUGANG,4 ROOM,953 HOUGANG AVE 9,04 TO 06,101,Model A,1999,77 years 08 months,4.00E+05,HDB-HOUGANG,32921.07764,39779.43536,1.376025189,103.877538,1733.776548,10654.42226,469.0839492
2020-08,HOUGANG,4 ROOM,242 HOUGANG ST 22,07 TO 09,99,New Generation,1984,63 years 03 months,338000,HOUGANG HEIGHTS,34549.24718,37718.77196,1.357388977,103.8921679,849.3131595,9348.021068,1054.300906
2020-08,HOUGANG,4 ROOM,376A HOUGANG ST 32,04 TO 06,92,Model A,2016,94 years 08 months,470000,HOUGANG DEWCOURT,34705.97643,38390.08984,1.363460098,103.8935763,881.9706262,10016.96112,365.0738513
2020-08,HOUGANG,4 ROOM,376B HOUGANG ST 32,01 TO 03,92,Model A,2016,94 years 07 months,445000,HOUGANG DEWCOURT,34763.22185,38463.43337,1.364123377,103.8940907,820.4185089,10109.01414,294.5373983
2020-08,HOUGANG,4 ROOM,376B HOUGANG ST 32,01 TO 03,92,Model A,2016,94 years 07 months,453888,HOUGANG DEWCOURT,34763.22185,38463.43337,1.364123377,103.8940907,820.4185089,10109.01414,294.5373983
2020-08,HOUGANG,4 ROOM,549 HOUGANG ST 51,01 TO 03,103,Model A,1992,71 years 02 months,335000,HDB-HOUGANG,34447.91121,40013.42815,1.37814104,103.8912578,565.8569385,11383.94973,1182.040278
2020-08,HOUGANG,4 ROOM,570 HOUGANG ST 51,04 TO 06,100,Model A,1997,75 years 09 months,371000,HDB-HOUGANG,34059.8242,39992.77316,1.377954326,103.8877705,808.8293558,11219.2616,898.4498789
2020-08,HOUGANG,4 ROOM,570 HOUGANG ST 51,04 TO 06,100,Model A,1997,75 years 10 months,370000,HDB-HOUGANG,34059.8242,39992.77316,1.377954326,103.8877705,808.8293558,11219.2616,898.4498789
2020-08,HOUGANG,4 ROOM,575 HOUGANG ST 51,01 TO 03,101,Model A,1997,75 years 06 months,352000,HDB-HOUGANG,33971.4699,39991.16441,1.377939795,103.8869766,876.9440666,11186.23155,848.3064427
2020-08,HOUGANG,4 ROOM,925 HOUGANG ST 91,04 TO 06,101,Model A,1998,77 years 01 month,370000,MULTI STOREY CAR PARK,33559.0649,39863.52741,1.376785573,103.8832708,1183.94618,10925.62223,598.435728
2020-08,HOUGANG,4 ROOM,931 HOUGANG ST 91,04 TO 06,100,Model A,1998,77 years,398000,HDB-HOUGANG,33262.36105,39726.29922,1.375544586,103.8806047,1393.371564,10701.3968,533.6215889
2020-08,HOUGANG,4 ROOM,926 HOUGANG ST 91,07 TO 09,100,Model A,1998,76 years 11 months,388000,HDB-HOUGANG,33297.93843,39784.5584,1.376071454,103.8809244,1381.471919,10768.08384,569.304261
2020-08,HOUGANG,4 ROOM,915 HOUGANG ST 91,13 TO 15,100,Model A,1998,76 years 06 months,4.00E+05,HDB-HOUGANG,33619.43109,39944.94106,1.377521837,103.8838133,1178.947747,11022.76504,685.2783508
2020-08,HOUGANG,4 ROOM,911 HOUGANG ST 91,01 TO 03,90,Model A2,1998,76 years 06 months,360000,HDB-HOUGANG,33624.30273,40101.47675,1.378937489,103.8838571,1120.210598,11173.40189,842.3635074
2020-08,HOUGANG,4 ROOM,143 LOR AH SOO,10 TO 12,103,Model A,1984,63 years 05 months,4.00E+05,HDB-HOUGANG,33511.35768,37148.67418,1.352233427,103.8828416,918.4710834,8366.759871,1237.081253
2020-08,HOUGANG,4 ROOM,134 LOR AH SOO,04 TO 06,103,Model A,1984,62 years 07 months,365000,HDB-HOUGANG,33919.53706,36953.10402,1.350464683,103.8865094,1093.295067,8370.478828,1313.899753
2020-08,HOUGANG,4 ROOM,471A UPP SERANGOON CRES,07 TO 09,92,Model A,2015,93 years 09 months,433888,HOUGANG PARKVIEW,35617.49395,40013.94576,1.37814544,103.9017673,1096.421366,11888.32283,1556.22082
2020-08,HOUGANG,4 ROOM,475D UPP SERANGOON CRES,16 TO 18,92,DBSS,2014,93 years 03 months,655000,PARKLAND RESIDENCES,35466.00078,39686.31924,1.375182544,103.900406,992.5924056,11526.03457,1201.379645
2020-08,HOUGANG,4 ROOM,475B UPP SERANGOON CRES,16 TO 18,92,DBSS,2014,93 years 03 months,660000,PARKLAND RESIDENCES,35416.99919,39751.7232,1.375774046,103.8999657,980.5506586,11561.14621,1224.96416
2020-08,HOUGANG,4 ROOM,471B UPP SERANGOON CRES,04 TO 06,92,Model A,2015,93 years 09 months,412500,HOUGANG PARKVIEW,35539.97676,39998.96865,1.378010013,103.9010708,1036.867331,11838.68031,1500.105624
2020-08,HOUGANG,4 ROOM,470C UPP SERANGOON CRES,04 TO 06,93,Model A,2015,93 years 09 months,450000,HOUGANG PARKVIEW,35510.306,40049.48828,1.378466901,103.9008042,985.414432,11869.94067,1527.300099
2020-08,HOUGANG,4 ROOM,470A UPP SERANGOON CRES,19 TO 21,92,Model A,2015,93 years 09 months,5.00E+05,HOUGANG PARKVIEW,35635.35157,40114.49876,1.3790548,103.9019278,1067.985175,11986.07894,1649.734787
2020-08,HOUGANG,4 ROOM,470A UPP SERANGOON CRES,04 TO 06,93,Model A,2015,93 years 09 months,430000,HOUGANG PARKVIEW,35635.35157,40114.49876,1.3790548,103.9019278,1067.985175,11986.07894,1649.734787
2020-08,HOUGANG,4 ROOM,477C UPP SERANGOON VIEW,16 TO 18,92,Premium Apartment,2016,94 years 08 months,558000,HOUGANG CAPEVIEW,35887.21673,40144.10814,1.37932251,103.904191,1293.526434,12132.2151,1824.775554
2020-08,HOUGANG,4 ROOM,477C UPP SERANGOON VIEW,10 TO 12,92,Premium Apartment,2016,94 years 07 months,560000,HOUGANG CAPEVIEW,35887.21673,40144.10814,1.37932251,103.904191,1293.526434,12132.2151,1824.775554
2020-08,HOUGANG,4 ROOM,477A UPP SERANGOON VIEW,07 TO 09,92,Premium Apartment,2016,94 years 07 months,470000,HOUGANG CAPEVIEW,35848.37241,40032.01139,1.378308758,103.903842,1296.496705,12014.67541,1713.777399
2020-08,HOUGANG,4 ROOM,476B UPP SERANGOON VIEW,16 TO 18,92,Premium Apartment,2016,94 years 07 months,545000,HOUGANG CAPEVIEW,35889.578,39923.61526,1.377328452,103.9042122,1379.71905,11939.57381,1662.124818
2020-08,HOUGANG,4 ROOM,476C UPP SERANGOON VIEW,16 TO 18,92,Premium Apartment,2016,94 years 07 months,568000,HOUGANG CAPEVIEW,35904.47118,39992.29592,1.377949571,103.904346,1363.845145,12007.12103,1722.08697
2020-08,HOUGANG,5 ROOM,979C BUANGKOK CRES,01 TO 03,110,Improved,2003,82 years,390000,HDB-HOUGANG,33189.98707,40167.96985,1.379538909,103.8799544,1511.639345,11105.06689,941.4883976
